State,year,Kharif,Rabi,Zaid,Avg_Annual_Rainfall
NAGA MANI MIZO TRIPURA,1940,1673.4,261.3,1088.2,1007.633333
NAGA MANI MIZO TRIPURA,1941,1839.7,272.7,1543.2,1218.533333
NAGA MANI MIZO TRIPURA,1942,1814.6,231.8,1163.1,1069.833333
NAGA MANI MIZO TRIPURA,1943,1758.8,183.9,981.3,974.6666667
NAGA MANI MIZO TRIPURA,1944,2130,227.2,1190.7,1182.633333
NAGA MANI MIZO TRIPURA,1945,2057.7,401.8,1187.6,1215.7
NAGA MANI MIZO TRIPURA,1946,1868.2,388.7,1296.7,1184.533333
NAGA MANI MIZO TRIPURA,1947,2271.1,344.6,1318.5,1311.4
NAGA MANI MIZO TRIPURA,1948,1807.2,285.7,1139.6,1077.5
NAGA MANI MIZO TRIPURA,1949,1914.9,204.1,1420.1,1179.7
NAGA MANI MIZO TRIPURA,1950,1647.5,401.2,781.7,943.4666667
NAGA MANI MIZO TRIPURA,1951,1562.7,390.3,1151.3,1034.766667
NAGA MANI MIZO TRIPURA,1952,1742.7,417,1093.8,1084.5
NAGA MANI MIZO TRIPURA,1953,1825.9,193.7,1212.8,1077.466667
NAGA MANI MIZO TRIPURA,1954,2031.2,370.6,1123.1,1174.966667
NAGA MANI MIZO TRIPURA,1955,1789,420.6,1116.9,1108.833333
NAGA MANI MIZO TRIPURA,1956,2015.7,315.2,1450.6,1260.5
NAGA MANI MIZO TRIPURA,1957,1618.3,270.5,824.2,904.3333333
NAGA MANI MIZO TRIPURA,1958,1119,336.9,769,741.6333333
NAGA MANI MIZO TRIPURA,1959,1371.2,474.4,860.5,902.0333333
NAGA MANI MIZO TRIPURA,1960,1323.5,223.6,659.2,735.4333333
NAGA MANI MIZO TRIPURA,1961,1250.5,168.3,814.9,744.5666667
NAGA MANI MIZO TRIPURA,1962,1352.4,168.2,856.5,792.3666667
NAGA MANI MIZO TRIPURA,1963,2075.9,385.7,1196.3,1219.3
NAGA MANI MIZO TRIPURA,1964,1297.4,379.5,1009.5,895.4666667
NAGA MANI MIZO TRIPURA,1965,1479.1,287.1,785.2,850.4666667
NAGA MANI MIZO TRIPURA,1966,1832.6,330.7,982.2,1048.5
NAGA MANI MIZO TRIPURA,1967,1374.9,281.8,884.8,847.1666667
NAGA MANI MIZO TRIPURA,1968,1497.4,135.7,873,835.3666667
NAGA MANI MIZO TRIPURA,1969,3050.2,171.9,994.5,1405.533333
NAGA MANI MIZO TRIPURA,1970,2841.3,895.3,1121.3,1619.3
NAGA MANI MIZO TRIPURA,1971,2141.5,366.5,1116.1,1208.033333
NAGA MANI MIZO TRIPURA,1972,898.7,108.2,582.6,529.8333333
NAGA MANI MIZO TRIPURA,1973,1183.8,428.5,860.7,824.3333333
NAGA MANI MIZO TRIPURA,1974,1590.3,261.2,916.2,922.5666667
NAGA MANI MIZO TRIPURA,1975,1407.1,377.2,774.1,852.8
NAGA MANI MIZO TRIPURA,1976,1909,153.9,1449.7,1170.866667
NAGA MANI MIZO TRIPURA,1977,1389.9,253.5,1167.1,936.8333333
NAGA MANI MIZO TRIPURA,1978,1405.5,96.7,1145.3,882.5
NAGA MANI MIZO TRIPURA,1979,1314.4,147.7,648.9,703.6666667
NAGA MANI MIZO TRIPURA,1980,1377.3,218.9,1082.1,892.7666667
NAGA MANI MIZO TRIPURA,1981,1214.2,107.2,974.1,765.1666667
NAGA MANI MIZO TRIPURA,1982,1496.3,129.4,773.6,799.7666667
NAGA MANI MIZO TRIPURA,1983,1343,293.8,1332,989.6
NAGA MANI MIZO TRIPURA,1984,1407.3,177.5,1383.8,989.5333333
NAGA MANI MIZO TRIPURA,1985,1364.2,113.5,1135,870.9
NAGA MANI MIZO TRIPURA,1986,1422.8,485.4,759.6,889.2666667
NAGA MANI MIZO TRIPURA,1987,1679.4,273.1,829.6,927.3666667
NAGA MANI MIZO TRIPURA,1988,1712.4,412.2,1162,1095.533333
NAGA MANI MIZO TRIPURA,1989,1607.6,388.2,730.3,908.7
NAGA MANI MIZO TRIPURA,1990,1452,343.1,1167.2,987.4333333
NAGA MANI MIZO TRIPURA,1991,1467.2,447.7,1393.6,1102.833333
NAGA MANI MIZO TRIPURA,1992,1503.6,348.6,713,855.0666667
NAGA MANI MIZO TRIPURA,1993,1802.3,331.8,1287.3,1140.466667
NAGA MANI MIZO TRIPURA,1994,1059.2,168.6,740.9,656.2333333
NAGA MANI MIZO TRIPURA,1995,1637.9,327.2,801,922.0333333
NAGA MANI MIZO TRIPURA,1996,1413.9,245.3,849.3,836.1666667
NAGA MANI MIZO TRIPURA,1997,1567.9,142.8,835.4,848.7
NAGA MANI MIZO TRIPURA,1998,1367.9,204.4,950.8,841.0333333
NAGA MANI MIZO TRIPURA,1999,1510.9,264.8,815.7,863.8
NAGA MANI MIZO TRIPURA,2000,1357.9,259,1072.3,896.4
NAGA MANI MIZO TRIPURA,2001,1332.6,380.4,914.1,875.7
NAGA MANI MIZO TRIPURA,2002,1397.8,199.4,996.7,864.6333333
NAGA MANI MIZO TRIPURA,2003,1423.4,236.4,1093.3,917.7
NAGA MANI MIZO TRIPURA,2004,1643.2,147,1012.7,934.3
NAGA MANI MIZO TRIPURA,2005,1141.1,241.8,666,682.9666667
NAGA MANI MIZO TRIPURA,2006,1253.2,120,944.4,772.5333333
NAGA MANI MIZO TRIPURA,2007,1676.6,335.8,972.1,994.8333333
NAGA MANI MIZO TRIPURA,2008,1243,200.5,632.7,692.0666667
NAGA MANI MIZO TRIPURA,2009,1219.9,187.7,602,669.8666667
NAGA MANI MIZO TRIPURA,2010,1482,271.8,953,902.2666667
NAGA MANI MIZO TRIPURA,2011,1313.4,111.3,841.6,755.4333333
NAGA MANI MIZO TRIPURA,2012,1267.6,228,823.5,773.0333333
NAGA MANI MIZO TRIPURA,2013,995.2,133,635.5,587.9
NAGA MANI MIZO TRIPURA,2014,1237.2,95.2,535.8,622.7333333
NAGA MANI MIZO TRIPURA,2015,1287.7,161.3,757.3,735.4333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1901,1757,117.4,727.3,867.2333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1902,2613.9,82,1023.8,1239.9
SUB HIMALAYAN WEST BENGAL & SIKKIM,1903,2046.7,155.9,743.1,981.9
SUB HIMALAYAN WEST BENGAL & SIKKIM,1904,1503.7,207.3,733,814.6666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1905,2405.6,152.5,971.8,1176.633333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1906,2169,207.5,679.5,1018.666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1907,2112.9,81,744.2,979.3666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1908,1527.8,81.8,747.2,785.6
SUB HIMALAYAN WEST BENGAL & SIKKIM,1909,2177.5,152.9,1235.7,1188.7
SUB HIMALAYAN WEST BENGAL & SIKKIM,1910,2535.7,219.2,1124.8,1293.233333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1911,2352.3,368.6,1048.7,1256.533333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1912,2030.1,269.7,891.6,1063.8
SUB HIMALAYAN WEST BENGAL & SIKKIM,1913,2287.4,247.7,1137,1224.033333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1914,1887.9,130.2,798.2,938.7666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1915,1831.5,184,842.2,952.5666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1916,2756.6,240.8,1128.4,1375.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1917,2198.4,378.7,883.9,1153.666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1918,2478.2,37.8,1147.9,1221.3
SUB HIMALAYAN WEST BENGAL & SIKKIM,1919,2066.1,201.6,834.7,1034.133333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1920,2402.5,186.3,910.5,1166.433333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1921,2560.4,237.6,1304.7,1367.566667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1922,2620.3,113.5,1071.1,1268.3
SUB HIMALAYAN WEST BENGAL & SIKKIM,1923,1925.4,119.1,981.4,1008.633333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1924,2355.4,215.8,1072.8,1214.666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1925,2233.3,94,1113.4,1146.9
SUB HIMALAYAN WEST BENGAL & SIKKIM,1926,2162.8,128.5,927.2,1072.833333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1927,2152,179,1083.3,1138.1
SUB HIMALAYAN WEST BENGAL & SIKKIM,1928,2250.7,309.4,836.7,1132.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1929,1942,590,993.4,1175.133333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1930,1646.7,232.4,800.5,893.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1931,2311.6,141.7,946.9,1133.4
SUB HIMALAYAN WEST BENGAL & SIKKIM,1932,2057.8,320.9,1068.2,1148.966667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1933,2015,180.3,884.2,1026.5
SUB HIMALAYAN WEST BENGAL & SIKKIM,1934,2065.4,232.9,831.9,1043.4
SUB HIMALAYAN WEST BENGAL & SIKKIM,1935,2431.5,64,898.9,1131.466667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1936,2118.8,134.1,817.7,1023.533333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1937,1803.4,429,653.2,961.8666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1938,2588.7,115.8,1433.9,1379.466667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1939,2137.4,172.9,907.1,1072.466667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1940,1878.7,78.5,832.1,929.7666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1941,2049.9,191.1,947.1,1062.7
SUB HIMALAYAN WEST BENGAL & SIKKIM,1942,1795.6,83.4,1024.2,967.7333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1943,2367.4,125.3,1253.8,1248.833333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1944,2062.8,111.8,994.5,1056.366667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1945,2036.5,286.3,830.9,1051.233333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1946,1986.1,316.7,989.1,1097.3
SUB HIMALAYAN WEST BENGAL & SIKKIM,1947,2046.9,146.7,718.2,970.6
SUB HIMALAYAN WEST BENGAL & SIKKIM,1948,2119.1,260.1,1113.6,1164.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1949,2288.1,351.8,1308.7,1316.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1950,2324.5,151.4,1034.2,1170.033333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1951,2154.5,196.9,878.2,1076.533333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1952,2404.3,196.5,1250.5,1283.766667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1953,2039.1,149.2,833.5,1007.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1954,2549.9,115.6,1231.5,1299
SUB HIMALAYAN WEST BENGAL & SIKKIM,1955,2596.9,69.4,867.6,1177.966667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1956,1991.4,265.8,1376.3,1211.166667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1957,1824.6,197.1,633.9,885.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1958,2239.4,176,892.6,1102.666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1959,1734.2,451.5,960.5,1048.733333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1960,2182,78.5,757.2,1005.9
SUB HIMALAYAN WEST BENGAL & SIKKIM,1961,1780.8,185.4,786.4,917.5333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1962,1996.4,135,927.4,1019.6
SUB HIMALAYAN WEST BENGAL & SIKKIM,1963,1965.1,179.9,869.1,1004.7
SUB HIMALAYAN WEST BENGAL & SIKKIM,1964,2504.7,155.7,934.2,1198.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1965,2318.2,94.4,794.7,1069.1
SUB HIMALAYAN WEST BENGAL & SIKKIM,1966,2069.1,160.1,573.7,934.3
SUB HIMALAYAN WEST BENGAL & SIKKIM,1967,2312.6,150.1,1125.3,1196
SUB HIMALAYAN WEST BENGAL & SIKKIM,1968,2583.3,433.1,1009.1,1341.833333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1969,1934.6,94.3,900.8,976.5666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1970,2273.9,95.5,889.5,1086.3
SUB HIMALAYAN WEST BENGAL & SIKKIM,1971,2274.4,405.1,1305,1328.166667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1972,1789.7,151,931.1,957.2666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1973,2005.1,351.5,1127.8,1161.466667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1974,2489.4,207.9,1152.3,1283.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1975,2080.8,232.4,843.6,1052.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1976,2140.8,209.5,1092.8,1147.7
SUB HIMALAYAN WEST BENGAL & SIKKIM,1977,1912.7,372.4,1087.3,1124.133333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1978,1711.1,167.4,1014.7,964.4
SUB HIMALAYAN WEST BENGAL & SIKKIM,1979,1862.9,391.2,519.4,924.5
SUB HIMALAYAN WEST BENGAL & SIKKIM,1980,2430.4,210.5,993.7,1211.533333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1981,2295.9,136.4,1005.7,1146
SUB HIMALAYAN WEST BENGAL & SIKKIM,1982,1895.7,94.9,846.1,945.5666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1983,2147.6,232.8,1016.2,1132.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1984,1982.1,236.3,1004.6,1074.333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1985,2277.3,289.4,1003.9,1190.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1986,1838.9,244.1,718.8,933.9333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1987,2609.8,195.2,831.6,1212.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1988,2573.6,131.3,741.4,1148.766667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1989,2182.5,209.8,1013.5,1135.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1990,2726,242.7,1151.3,1373.333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1991,2474.4,165.6,1123.7,1254.566667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1992,1798.8,196.7,691.5,895.6666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1993,2047.3,332.5,965.8,1115.2
SUB HIMALAYAN WEST BENGAL & SIKKIM,1994,1443.6,199.6,872.1,838.4333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,1995,2812,261.3,1343.5,1472.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1996,2081.3,172.9,880.7,1044.966667
SUB HIMALAYAN WEST BENGAL & SIKKIM,1997,2024.2,164.3,976.2,1054.9
SUB HIMALAYAN WEST BENGAL & SIKKIM,1998,2846.8,274.8,1186.4,1436
SUB HIMALAYAN WEST BENGAL & SIKKIM,1999,2537.9,276.1,1059.8,1291.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,2000,2187.8,153.6,1216.2,1185.866667
SUB HIMALAYAN WEST BENGAL & SIKKIM,2001,1730.5,349.9,1004.4,1028.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,2002,1897.2,135.3,921.6,984.7
SUB HIMALAYAN WEST BENGAL & SIKKIM,2003,1895.1,355,989.9,1080
SUB HIMALAYAN WEST BENGAL & SIKKIM,2004,1980.1,243.2,981,1068.1
SUB HIMALAYAN WEST BENGAL & SIKKIM,2005,1945.1,321,988.1,1084.733333
SUB HIMALAYAN WEST BENGAL & SIKKIM,2006,1668.2,164.3,875.8,902.7666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,2007,2042.5,174.5,906.8,1041.266667
SUB HIMALAYAN WEST BENGAL & SIKKIM,2008,2117.3,179.6,919.5,1072.133333
SUB HIMALAYAN WEST BENGAL & SIKKIM,2009,1549.6,296.1,829.5,891.7333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,2010,1920.8,101.5,1148.1,1056.8
SUB HIMALAYAN WEST BENGAL & SIKKIM,2011,1858.6,106.1,873.7,946.1333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,2012,2056,168.5,1011.9,1078.8
SUB HIMALAYAN WEST BENGAL & SIKKIM,2013,1717.6,245.2,848.3,937.0333333
SUB HIMALAYAN WEST BENGAL & SIKKIM,2014,1862.6,65.8,937.4,955.2666667
SUB HIMALAYAN WEST BENGAL & SIKKIM,2015,1883,117.1,1026.7,1008.933333
GANGETIC WEST BENGAL,1901,1068,229.9,387.7,561.8666667
GANGETIC WEST BENGAL,1902,984,54.1,450.5,496.2
GANGETIC WEST BENGAL,1903,959.6,248.3,348.1,518.6666667
GANGETIC WEST BENGAL,1904,1106.4,63.3,500,556.5666667
GANGETIC WEST BENGAL,1905,1147.6,193.1,397.2,579.3
GANGETIC WEST BENGAL,1906,936.9,323,307.7,522.5333333
GANGETIC WEST BENGAL,1907,1047.3,62.8,574.5,561.5333333
GANGETIC WEST BENGAL,1908,1229.2,53.6,497.5,593.4333333
GANGETIC WEST BENGAL,1909,1344.8,110.1,577.9,677.6
GANGETIC WEST BENGAL,1910,1021.8,204.7,401.2,542.5666667
GANGETIC WEST BENGAL,1911,966.7,109.6,465.1,513.8
GANGETIC WEST BENGAL,1912,914,203.5,429.2,515.5666667
GANGETIC WEST BENGAL,1913,1356.3,265.7,716.9,779.6333333
GANGETIC WEST BENGAL,1914,998.8,75.9,502,525.5666667
GANGETIC WEST BENGAL,1915,919,162.7,453,511.5666667
GANGETIC WEST BENGAL,1916,1131.6,367.7,479.7,659.6666667
GANGETIC WEST BENGAL,1917,1153.2,402,587.4,714.2
GANGETIC WEST BENGAL,1918,1104.8,8.9,656.4,590.0333333
GANGETIC WEST BENGAL,1919,1139.8,144.9,503.6,596.1
GANGETIC WEST BENGAL,1920,973.7,145.8,371.9,497.1333333
GANGETIC WEST BENGAL,1921,1077.8,98.5,362.3,512.8666667
GANGETIC WEST BENGAL,1922,1467.7,92.4,648.4,736.1666667
GANGETIC WEST BENGAL,1923,1000.8,182.6,256.1,479.8333333
GANGETIC WEST BENGAL,1924,1004.7,158.1,284.9,482.5666667
GANGETIC WEST BENGAL,1925,847,213.1,385.3,481.8
GANGETIC WEST BENGAL,1926,1358.1,124.9,326.1,603.0333333
GANGETIC WEST BENGAL,1927,931.2,131.3,355.8,472.7666667
GANGETIC WEST BENGAL,1928,1293.5,167.7,590.8,684
GANGETIC WEST BENGAL,1929,1072.3,352,341.2,588.5
GANGETIC WEST BENGAL,1930,1105,151.1,311.7,522.6
GANGETIC WEST BENGAL,1931,1009.4,305.1,318.5,544.3333333
GANGETIC WEST BENGAL,1932,885.9,187.3,384.7,485.9666667
GANGETIC WEST BENGAL,1933,1398.9,217.3,577.2,731.1333333
GANGETIC WEST BENGAL,1934,875.6,142.8,299,439.1333333
GANGETIC WEST BENGAL,1935,866.5,49.5,262.4,392.8
GANGETIC WEST BENGAL,1936,1136.6,108.5,560.4,601.8333333
GANGETIC WEST BENGAL,1937,1142.5,224.2,456.6,607.7666667
GANGETIC WEST BENGAL,1938,949.3,141.9,480.3,523.8333333
GANGETIC WEST BENGAL,1939,1329.1,268.1,351.8,649.6666667
GANGETIC WEST BENGAL,1940,1038.1,99.2,439.2,525.5
GANGETIC WEST BENGAL,1941,1361.3,324,492,725.7666667
GANGETIC WEST BENGAL,1942,1310.3,174.5,275.3,586.7
GANGETIC WEST BENGAL,1943,1135.3,155.1,365.4,551.9333333
GANGETIC WEST BENGAL,1944,1121.8,163.4,268.6,517.9333333
GANGETIC WEST BENGAL,1945,804.3,276.2,387.2,489.2333333
GANGETIC WEST BENGAL,1946,1224.3,229.5,507.8,653.8666667
GANGETIC WEST BENGAL,1947,1050.9,146.4,338.4,511.9
GANGETIC WEST BENGAL,1948,1006.8,288.4,437.3,577.5
GANGETIC WEST BENGAL,1949,1034.8,121.6,551.7,569.3666667
GANGETIC WEST BENGAL,1950,1259.5,215,512.3,662.2666667
GANGETIC WEST BENGAL,1951,894.5,176.9,323.4,464.9333333
GANGETIC WEST BENGAL,1952,1032.2,163.5,367.3,521
GANGETIC WEST BENGAL,1953,1291,134.5,391.4,605.6333333
GANGETIC WEST BENGAL,1954,875,104.5,311.6,430.3666667
GANGETIC WEST BENGAL,1955,953.4,231.1,258.5,481
GANGETIC WEST BENGAL,1956,1283.7,212.5,561.2,685.8
GANGETIC WEST BENGAL,1957,984.4,115.1,262.9,454.1333333
GANGETIC WEST BENGAL,1958,885.1,156.6,204.7,415.4666667
GANGETIC WEST BENGAL,1959,1297.7,378.3,345.5,673.8333333
GANGETIC WEST BENGAL,1960,1017.7,73.6,271.7,454.3333333
GANGETIC WEST BENGAL,1961,990.1,188.7,386.6,521.8
GANGETIC WEST BENGAL,1962,869.7,163,326.5,453.0666667
GANGETIC WEST BENGAL,1963,974.4,144.2,429.7,516.1
GANGETIC WEST BENGAL,1964,971.6,145.8,297.3,471.5666667
GANGETIC WEST BENGAL,1965,1024.5,114.7,352.1,497.1
GANGETIC WEST BENGAL,1966,888.5,163.4,362.8,471.5666667
GANGETIC WEST BENGAL,1967,1074.4,110.8,294.8,493.3333333
GANGETIC WEST BENGAL,1968,1374.3,167.6,424.5,655.4666667
GANGETIC WEST BENGAL,1969,1134.9,79.2,329.9,514.6666667
GANGETIC WEST BENGAL,1970,1300.7,236.8,434.3,657.2666667
GANGETIC WEST BENGAL,1971,1559,239.7,561.4,786.7
GANGETIC WEST BENGAL,1972,1179.9,107.6,171.5,486.3333333
GANGETIC WEST BENGAL,1973,1245.7,261.7,432,646.4666667
GANGETIC WEST BENGAL,1974,1114.6,148.5,303.9,522.3333333
GANGETIC WEST BENGAL,1975,1138.9,212.8,271.1,540.9333333
GANGETIC WEST BENGAL,1976,922.6,116.6,350.2,463.1333333
GANGETIC WEST BENGAL,1977,1361,206,683,750
GANGETIC WEST BENGAL,1978,1467.9,188.1,469.5,708.5
GANGETIC WEST BENGAL,1979,975.9,123.2,341.6,480.2333333
GANGETIC WEST BENGAL,1980,1131.2,197.2,496.3,608.2333333
GANGETIC WEST BENGAL,1981,1316.7,165.8,747.9,743.4666667
GANGETIC WEST BENGAL,1982,830.4,85.3,391.2,435.6333333
GANGETIC WEST BENGAL,1983,1009.4,230.5,412.6,550.8333333
GANGETIC WEST BENGAL,1984,1568.4,133.5,726.9,809.6
GANGETIC WEST BENGAL,1985,1109.1,171.9,412.8,564.6
GANGETIC WEST BENGAL,1986,1244.8,344.4,429.6,672.9333333
GANGETIC WEST BENGAL,1987,1309.9,94.4,334.1,579.4666667
GANGETIC WEST BENGAL,1988,1308.4,165,716.9,730.1
GANGETIC WEST BENGAL,1989,1308.3,132.8,503.3,648.1333333
GANGETIC WEST BENGAL,1990,1325.4,290,614.2,743.2
GANGETIC WEST BENGAL,1991,1219,247.9,399.6,622.1666667
GANGETIC WEST BENGAL,1992,1128.3,134.2,392,551.5
GANGETIC WEST BENGAL,1993,1387.6,136.5,564.1,696.0666667
GANGETIC WEST BENGAL,1994,1196.8,165.1,479.1,613.6666667
GANGETIC WEST BENGAL,1995,1411,303.4,407.1,707.1666667
GANGETIC WEST BENGAL,1996,1202.7,184.2,453,613.3
GANGETIC WEST BENGAL,1997,1288.1,125.4,463.7,625.7333333
GANGETIC WEST BENGAL,1998,1011.5,352.3,423.2,595.6666667
GANGETIC WEST BENGAL,1999,1517.2,209.8,498.8,741.9333333
GANGETIC WEST BENGAL,2000,1153.9,145.3,478.4,592.5333333
GANGETIC WEST BENGAL,2001,1108,174.6,642.2,641.6
GANGETIC WEST BENGAL,2002,1244.9,150.3,565.8,653.6666667
GANGETIC WEST BENGAL,2003,928.2,380.3,468.7,592.4
GANGETIC WEST BENGAL,2004,1192.3,226.4,438.2,618.9666667
GANGETIC WEST BENGAL,2005,1002.6,395.2,407.1,601.6333333
GANGETIC WEST BENGAL,2006,1408.8,59.8,412.9,627.1666667
GANGETIC WEST BENGAL,2007,1624.2,140.5,403,722.5666667
GANGETIC WEST BENGAL,2008,1272.3,134.2,563.3,656.6
GANGETIC WEST BENGAL,2009,974.6,90.9,319.2,461.5666667
GANGETIC WEST BENGAL,2010,770.7,142.7,340.6,418
GANGETIC WEST BENGAL,2011,1393.6,44.8,682.6,707
GANGETIC WEST BENGAL,2012,969.9,191.8,252.9,471.5333333
GANGETIC WEST BENGAL,2013,1152,365.8,479.7,665.8333333
GANGETIC WEST BENGAL,2014,1014.4,100.8,339.8,485
GANGETIC WEST BENGAL,2015,1304.9,59.7,412.8,592.4666667
ORISSA,1901,859.6,277.9,224.9,454.1333333
ORISSA,1902,1097.6,79.3,280.4,485.7666667
ORISSA,1903,1125.5,324.3,272.8,574.2
ORISSA,1904,1257.8,126.1,473.8,619.2333333
ORISSA,1905,1047.6,79,322.7,483.1
ORISSA,1906,1081.3,234.8,311.2,542.4333333
ORISSA,1907,1166.8,78.1,428.6,557.8333333
ORISSA,1908,1267.1,82.1,300.1,549.7666667
ORISSA,1909,1209.2,119.9,494.5,607.8666667
ORISSA,1910,1247.1,235.9,374.3,619.1
ORISSA,1911,1200,115.9,453,589.6333333
ORISSA,1912,1123.4,174.5,212.3,503.4
ORISSA,1913,1200.7,234.6,338.9,591.4
ORISSA,1914,1305.3,40.9,508.1,618.1
ORISSA,1915,988.3,311.7,302.2,534.0666667
ORISSA,1916,1122.5,276.9,419.7,606.3666667
ORISSA,1917,1255.4,449.6,481.5,728.8333333
ORISSA,1918,1094.7,27.2,538.8,553.5666667
ORISSA,1919,1317.6,308.8,464,696.8
ORISSA,1920,1205.8,68,302,525.2666667
ORISSA,1921,1159.4,116.9,257.9,511.4
ORISSA,1922,1302.9,101.2,309.4,571.1666667
ORISSA,1923,939,258.5,167.8,455.1
ORISSA,1924,868.1,294.4,196.1,452.8666667
ORISSA,1925,1418.6,219.2,523.5,720.4333333
ORISSA,1926,1222.4,136.8,248.2,535.8
ORISSA,1927,1308.8,144.5,314,589.1
ORISSA,1928,1228.2,219.6,404.6,617.4666667
ORISSA,1929,1332.7,237.9,260.6,610.4
ORISSA,1930,1156.3,208.7,258.9,541.3
ORISSA,1931,1055.9,337.6,191.6,528.3666667
ORISSA,1932,1108.6,227.6,220.6,518.9333333
ORISSA,1933,1436.7,244.4,458.5,713.2
ORISSA,1934,1327.9,124.8,266.8,573.1666667
ORISSA,1935,1117.5,31.2,206.2,451.6333333
ORISSA,1936,1469.9,231.1,652.5,784.5
ORISSA,1937,1241.6,165.5,395.4,600.8333333
ORISSA,1938,1063,230.5,377.7,557.0666667
ORISSA,1939,1260.9,222.2,277.1,586.7333333
ORISSA,1940,1348,107.4,518.5,657.9666667
ORISSA,1941,1103,247.2,373.2,574.4666667
ORISSA,1942,1216.9,161.7,226.6,535.0666667
ORISSA,1943,1291.2,160,335.6,595.6
ORISSA,1944,1180.6,272.6,276.7,576.6333333
ORISSA,1945,1215.9,214,261.3,563.7333333
ORISSA,1946,1242.3,179.4,442.8,621.5
ORISSA,1947,1100.7,239.7,281.3,540.5666667
ORISSA,1948,1024.1,207,267.5,499.5333333
ORISSA,1949,999.8,227.3,262.5,496.5333333
ORISSA,1950,1051.6,214.4,326.2,530.7333333
